time	cp0	cai0	J_uni0	jNCX_m0	ca_mito0	psi_mito0	atp0	adp0
32502	0.141095	0.171643	0.000669985	0.023317	1.84892	180.83	4957.18	51.0706
32503	0.139488	0.16957	0.000662858	0.023605	1.84869	180.845	4957.17	51.0706
32504	0.138007	0.167579	0.000656293	0.0238882	1.84846	180.858	4957.17	51.0707
32505	0.136656	0.165665	0.000650297	0.0241667	1.84823	180.872	4957.17	51.0707
32506	0.13544	0.163825	0.000644898	0.0244405	1.84799	180.885	4957.17	51.0707
32507	0.134354	0.162054	0.000640077	0.0247097	1.84775	180.897	4957.17	51.0708
32508	0.133348	0.16035	0.000635609	0.0249743	1.84751	180.91	4957.17	51.0708
32509	0.13243	0.158708	0.00063153	0.0252343	1.84726	180.922	4957.17	51.0708
32510	0.131646	0.157127	0.00062805	0.0254897	1.84702	180.933	4957.17	51.0708
32511	0.13097	0.155604	0.000625047	0.0257407	1.84677	180.944	4957.17	51.0709
32512	0.13041	0.154134	0.000622566	0.0259871	1.84652	180.955	4957.16	51.0709
32513	0.186871	0.152809	0.000872437	0.0262135	1.84626	180.965	4957.16	51.0709
32514	0.367982	0.152032	0.00164494	0.026348	1.84601	180.975	4957.16	51.071
32515	0.315717	0.151362	0.00142554	0.0264648	1.84576	180.984	4957.16	51.071
32516	0.205506	0.150398	0.00095381	0.0266348	1.84551	180.993	4957.16	51.071
32517	0.388466	0.149618	0.00173052	0.0267737	1.84525	181.002	4957.16	51.0711
32518	0.642427	0.149692	0.00276717	0.0267601	1.84501	181.009	4957.16	51.0711
32519	0.50846	0.149578	0.00222506	0.0267799	1.84476	181.016	4957.16	51.0711
32520	0.263744	0.149129	0.00120496	0.0268602	1.84451	181.024	4957.15	51.0711
32521	0.177972	0.148218	0.000833639	0.0270252	1.84425	181.032	4957.15	51.0712
32522	0.152608	0.147212	0.000721735	0.0272094	1.84399	181.041	4957.15	51.0712
32523	0.142852	0.146188	0.00067838	0.0273997	1.84372	181.049	4957.15	51.0712
32524	0.138712	0.145168	0.000659934	0.0275917	1.84346	181.057	4957.15	51.0713
32525	0.137069	0.144162	0.000652613	0.0277835	1.84318	181.064	4957.15	51.0713
32526	0.137614	0.143175	0.000655066	0.0279739	1.84291	181.072	4957.15	51.0713
32527	0.144761	0.142225	0.000686951	0.0281596	1.84264	181.079	4957.15	51.0713
32528	0.154854	0.141324	0.000731805	0.0283379	1.84236	181.086	4957.14	51.0714
32529	0.616114	0.140935	0.00266223	0.0284146	1.84209	181.092	4957.14	51.0714
32530	85.9676	0.150104	0.245759	0.0266421	1.84274	180.997	4957.14	51.0714
32531	52.5017	0.177248	0.15769	0.0224978	1.84455	180.784	4957.14	51.0715
32532	45.6788	0.190125	0.139021	0.0209487	1.8453	180.695	4957.14	51.0715
32533	22.3396	0.207942	0.0727029	0.0191276	1.84623	180.591	4957.14	51.0715
32534	0.520863	0.21203	0.00227068	0.0187544	1.84642	180.572	4957.14	51.0716
32535	0.235637	0.208223	0.00108215	0.0191026	1.84624	180.593	4957.14	51.0716
32536	0.194369	0.204264	0.000903683	0.0194782	1.84606	180.614	4957.13	51.0716
32537	0.238149	0.200584	0.00109315	0.0198408	1.84587	180.634	4957.13	51.0717
32538	0.396765	0.19756	0.001762	0.0201493	1.84569	180.653	4957.13	51.0717
32539	40.6587	0.197537	0.125106	0.0201457	1.84586	180.631	4957.13	51.0717
32540	4.521	0.214713	0.0168361	0.0185045	1.84698	180.509	4957.13	51.0718
32541	0.49125	0.213719	0.00214943	0.0185924	1.84696	180.515	4957.13	51.0718
32542	0.313641	0.209729	0.00141372	0.0189519	1.84679	180.536	4957.13	51.0718
32543	0.293285	0.205707	0.00132787	0.019328	1.84661	180.558	4957.13	51.0718
32544	40.5092	0.20814	0.124606	0.0190948	1.84689	180.528	4957.12	51.0719
32545	8.50566	0.228415	0.030076	0.0173733	1.84802	180.409	4957.12	51.0719
32546	1.17689	0.226992	0.00484577	0.0174873	1.84791	180.428	4957.12	51.0719
32547	0.819043	0.223839	0.00345983	0.0177393	1.84778	180.45	4957.12	51.072
32548	2.86006	0.222119	0.0110333	0.0178818	1.84765	180.469	4957.12	51.072
32549	54.0682	0.237035	0.161464	0.0167364	1.84857	180.375	4957.12	51.072
32550	39.6044	0.260059	0.121866	0.015231	1.8498	180.251	4957.12	51.0721
32551	33.4046	0.276505	0.104437	0.0143126	1.8506	180.178	4957.12	51.0721
32552	23.1356	0.300781	0.0748127	0.0131421	1.85165	180.081	4957.11	51.0721
32553	8.57512	0.31767	0.030236	0.0124375	1.85226	180.035	4957.11	51.0722
32554	22.524	0.329	0.0729788	0.0120055	1.85278	180.002	4957.11	51.0722
32555	3.07811	0.330572	0.0117797	0.011952	1.85288	180.014	4957.11	51.0722
32556	1.74529	0.324771	0.00697083	0.0121715	1.85285	180.042	4957.11	51.0723
32557	1.42234	0.319192	0.00576716	0.0123902	1.85281	180.068	4957.11	51.0723
32558	4.39954	0.32432	0.0163772	0.0121904	1.85333	180.034	4957.11	51.0723
32559	37.8796	0.318494	0.116924	0.0124193	1.85329	180.06	4957.11	51.0724
32560	19.1233	0.32649	0.062896	0.0121092	1.85393	180.013	4957.1	51.0724
32561	2.36175	0.326856	0.00922292	0.0120992	1.85404	180.025	4957.1	51.0724
32562	5.73427	0.342128	0.0208919	0.011552	1.85478	179.967	4957.1	51.0725
32563	0.992063	0.336149	0.00412612	0.0117638	1.85473	179.997	4957.1	51.0725
32564	1.23412	0.330893	0.00505466	0.0119571	1.85468	180.028	4957.1	51.0725
32565	1.20932	0.325223	0.00496109	0.012172	1.85461	180.059	4957.1	51.0726
32566	5.90425	0.31933	0.0214741	0.0124004	1.85469	180.072	4957.1	51.0726
32567	1.22038	0.317701	0.00500388	0.0124674	1.85478	180.084	4957.09	51.0726
32568	0.820898	0.312655	0.00346172	0.0126732	1.85482	180.101	4957.09	51.0727
32569	0.515871	0.305094	0.00224605	0.0129942	1.85471	180.133	4957.09	51.0727
32570	0.506064	0.297583	0.00220654	0.0133292	1.8546	180.165	4957.09	51.0727
32571	129.638	0.29521	0.352069	0.0134336	1.85498	180.141	4957.09	51.0728
32572	4.56642	0.378632	0.0169329	0.0104349	1.85788	179.847	4957.09	51.0728
32573	0.900429	0.369475	0.00376872	0.0107001	1.85784	179.881	4957.09	51.0728
32574	1.05045	0.359452	0.00434998	0.0110054	1.85776	179.917	4957.09	51.0729
32575	0.609706	0.349295	0.00262257	0.0113324	1.85769	179.952	4957.08	51.0729
32576	2.92721	0.342997	0.0112449	0.0115451	1.85775	179.971	4957.08	51.0729
32577	1.02113	0.33685	0.00423897	0.0117623	1.85769	180.003	4957.08	51.0729
32578	0.799323	0.329292	0.00337617	0.0120391	1.8576	180.036	4957.08	51.073
32579	0.592611	0.321586	0.00255549	0.0123345	1.85751	180.069	4957.08	51.073
32580	0.443301	0.313356	0.00194968	0.0126656	1.85741	180.102	4957.08	51.073
32581	0.358222	0.30518	0.00159813	0.013012	1.8573	180.134	4957.08	51.0731
32582	0.3207	0.297249	0.00144135	0.0133663	1.85718	180.167	4957.08	51.0731
32583	0.297721	0.289662	0.00134477	0.0137234	1.85706	180.198	4957.07	51.0731
32584	0.280863	0.282438	0.00127361	0.0140816	1.85694	180.229	4957.07	51.0732
32585	0.265967	0.275562	0.00121048	0.0144399	1.85681	180.259	4957.07	51.0732
32586	0.253885	0.269021	0.00115911	0.0147979	1.85667	180.288	4957.07	51.0732
32587	0.243033	0.262802	0.00111283	0.015155	1.85653	180.317	4957.07	51.0733
32588	0.233013	0.256887	0.00106996	0.0155107	1.85639	180.345	4957.07	51.0733
32589	0.225115	0.251257	0.0010361	0.0158649	1.85624	180.372	4957.07	51.0733
32590	0.219307	0.2459	0.00101118	0.0162172	1.85609	180.399	4957.07	51.0734
32591	0.212736	0.2408	0.000982892	0.0165672	1.85594	180.425	4957.06	51.0734
32592	0.248646	0.236039	0.00113756	0.0169077	1.85578	180.45	4957.06	51.0734
32593	0.260196	0.231707	0.00118708	0.01723	1.85562	180.474	4957.06	51.0735
32594	0.259141	0.227554	0.0011827	0.0175505	1.85546	180.498	4957.06	51.0735
32595	0.235592	0.22358	0.00108192	0.0178684	1.8553	180.521	4957.06	51.0735
32596	0.211525	0.219707	0.000978179	0.0181892	1.85513	180.544	4957.06	51.0735
32597	0.192841	0.215942	0.000897093	0.018512	1.85495	180.566	4957.06	51.0736
32598	0.181079	0.212308	0.000845802	0.0188344	1.85477	180.588	4957.06	51.0736
32599	0.173482	0.208816	0.000812571	0.0191549	1.85459	180.609	4957.05	51.0736
32600	0.168	0.205466	0.000788548	0.0194724	1.85441	180.63	4957.05	51.0737
32601	0.164377	0.202255	0.000772661	0.0197867	1.85422	180.65	4957.05	51.0737
32602	0.161469	0.199177	0.000759899	0.0200975	1.85403	180.669	4957.05	51.0737
32603	0.158393	0.196226	0.000746376	0.0204044	1.85383	180.688	4957.05	51.0738
32604	0.155794	0.193396	0.000734944	0.0207076	1.85363	180.707	4957.05	51.0738
32605	0.153392	0.190681	0.000724369	0.0210069	1.85343	180.724	4957.05	51.0738
32606	0.151416	0.188076	0.000715665	0.0213022	1.85323	180.742	4957.05	51.0738
32607	0.149975	0.185574	0.000709327	0.0215934	1.85302	180.759	4957.04	51.0739
32608	0.156142	0.18319	0.000736704	0.0218783	1.85281	180.775	4957.04	51.0739
32609	0.42162	0.181517	0.00186661	0.0220835	1.8526	180.791	4957.04	51.0739
32610	0.322275	0.180149	0.00145227	0.0222544	1.8524	180.805	4957.04	51.074
32611	0.200323	0.178301	0.000930702	0.0224884	1.85219	180.82	4957.04	51.074
32612	0.164569	0.17633	0.00077412	0.022743	1.85197	180.835	4957.04	51.074
32613	0.150787	0.174367	0.000713197	0.0230019	1.85175	180.849	4957.04	51.0741
32614	0.144504	0.172449	0.000685323	0.0232607	1.85152	180.863	4957.04	51.0741
32615	0.141273	0.170586	0.000670973	0.0235173	1.8513	180.877	4957.04	51.0741
32616	0.139396	0.168782	0.000662643	0.0237712	1.85107	180.89	4957.03	51.0741
32617	0.138231	0.167038	0.000657477	0.0240217	1.85083	180.903	4957.03	51.0742
32618	0.137447	0.165351	0.000654011	0.0242689	1.8506	180.916	4957.03	51.0742
32619	0.136903	0.16372	0.000651612	0.0245125	1.85036	180.928	4957.03	51.0742
32620	0.136546	0.162144	0.000650048	0.0247526	1.85012	180.939	4957.03	51.0743
32621	0.136381	0.160619	0.000649344	0.0249891	1.84988	180.951	4957.03	51.0743
32622	0.136626	0.159145	0.000650465	0.025222	1.84964	180.962	4957.03	51.0743
32623	0.13721	0.157718	0.0006531	0.0254513	1.84939	180.973	4957.03	51.0744
32624	0.137835	0.156338	0.000655919	0.025677	1.84914	180.983	4957.02	51.0744
32625	0.138552	0.155003	0.000659145	0.025899	1.84889	180.993	4957.02	51.0744
32626	0.139167	0.15371	0.000661915	0.0261174	1.84863	181.003	4957.02	51.0744
32627	0.139897	0.152458	0.000665195	0.0263323	1.84838	181.012	4957.02	51.0745
32628	0.140713	0.151246	0.000668855	0.0265435	1.84812	181.021	4957.02	51.0745
32629	0.141479	0.150072	0.000672295	0.0267512	1.84786	181.03	4957.02	51.0745
32630	0.142445	0.148934	0.000676623	0.0269555	1.8476	181.039	4957.02	51.0746
32631	0.143688	0.147832	0.000682183	0.0271563	1.84734	181.047	4957.02	51.0746
32632	0.145091	0.146763	0.000688449	0.0273535	1.84707	181.055	4957.02	51.0746
32633	0.146789	0.145729	0.000696025	0.0275469	1.8468	181.063	4957.01	51.0747
32634	0.158336	0.14474	0.00074728	0.0277344	1.84653	181.07	4957.01	51.0747
32635	0.20512	0.143903	0.000952536	0.0278947	1.84626	181.078	4957.01	51.0747
32636	0.207867	0.143132	0.000964508	0.0280438	1.84599	181.084	4957.01	51.0747
32637	0.539129	0.142654	0.00235097	0.0281362	1.84572	181.091	4957.01	51.0748
32638	1.92297	0.144426	0.00766821	0.0277881	1.84549	181.093	4957.01	51.0748
32639	42.9181	0.147376	0.13179	0.0272256	1.84536	181.085	4957.01	51.0748
32640	73.7404	0.182099	0.214017	0.0219565	1.84761	180.822	4957.01	51.0749
32641	86.8814	0.218954	0.24742	0.0182062	1.84964	180.595	4957	51.0749
32642	21.6114	0.252526	0.0704877	0.0157531	1.85116	180.434	4957	51.0749
32643	20.118	0.265342	0.0660173	0.0149804	1.85184	180.37	4957	51.075
32644	18.1446	0.274654	0.0600784	0.0144644	1.8524	180.321	4957	51.075
32645	18.6847	0.277952	0.0616976	0.0142904	1.8527	180.302	4957	51.075
32646	31.2069	0.282646	0.0982758	0.0140487	1.8531	180.272	4957	51.0751
32647	0.944781	0.285445	0.00394827	0.0139099	1.85336	180.26	4957	51.0751
32648	0.523959	0.279478	0.00228054	0.0142134	1.85325	180.287	4957	51.0751
32649	0.383213	0.272725	0.00170332	0.0145719	1.85313	180.315	4956.99	51.0751
32650	0.362176	0.265954	0.00161602	0.0149494	1.853	180.343	4956.99	51.0752
32651	0.371643	0.259471	0.00165566	0.0153295	1.85286	180.37	4956.99	51.0752
32652	0.40056	0.25331	0.00177591	0.0157087	1.85273	180.396	4956.99	51.0752
32653	0.460631	0.247512	0.00202362	0.0160829	1.85259	180.422	4956.99	51.0753
32654	1.36319	0.24366	0.00555556	0.0163428	1.85246	180.445	4956.99	51.0753
32655	1.51965	0.241501	0.0061454	0.0164941	1.85235	180.464	4956.99	51.0753
32656	1.29203	0.238912	0.00528699	0.0166778	1.85224	180.484	4956.99	51.0754
32657	1.6437	0.23551	0.00661057	0.0169235	1.85213	180.503	4956.98	51.0754
32658	23.4523	0.235569	0.0759612	0.0169193	1.85221	180.5	4956.98	51.0754
32659	28.0835	0.271938	0.0893597	0.0146245	1.85384	180.33	4956.98	51.0755
32660	59.5157	0.295583	0.175874	0.0134372	1.85494	180.224	4956.98	51.0755
32661	23.7342	0.317681	0.0766163	0.0124904	1.85586	180.142	4956.98	51.0755
32662	53.6705	0.332875	0.160114	0.0119119	1.85662	180.079	4956.98	51.0756
32663	53.8879	0.353741	0.160604	0.0111983	1.85761	179.994	4956.98	51.0756
32664	6.00114	0.379425	0.0217804	0.0104308	1.85859	179.913	4956.97	51.0756
32665	19.4235	0.380033	0.063762	0.0104143	1.85894	179.903	4956.97	51.0757
32666	2.0122	0.381518	0.0079484	0.0103745	1.85927	179.895	4956.97	51.0757
32667	1.20078	0.374075	0.0049257	0.0105857	1.85933	179.917	4956.97	51.0757
32668	1.67183	0.381716	0.00669446	0.0103705	1.85992	179.881	4956.97	51.0758
32669	0.755462	0.370586	0.00320169	0.0106887	1.85986	179.916	4956.97	51.0758
32670	0.614012	0.358883	0.00264002	0.0110442	1.85978	179.952	4956.97	51.0758
32671	0.573854	0.34768	0.00247918	0.0114071	1.85969	179.988	4956.97	51.0759
32672	0.549023	0.337191	0.00237944	0.0117689	1.8596	180.023	4956.96	51.0759
32673	1.01043	0.334113	0.00419845	0.0118791	1.85982	180.023	4956.96	51.0759
32674	0.588614	0.325028	0.00253946	0.0122181	1.85973	180.056	4956.96	51.076
32675	0.715806	0.317606	0.00304764	0.0125104	1.85964	180.088	4956.96	51.076
32676	0.496341	0.309263	0.00216687	0.0128549	1.85954	180.12	4956.96	51.076
32677	0.521776	0.301453	0.00227062	0.0131949	1.85943	180.152	4956.96	51.076
32678	2.7465	0.297651	0.0106148	0.0133677	1.85946	180.168	4956.96	51.0761
32679	23.6722	0.305027	0.0764485	0.013041	1.85988	180.14	4956.96	51.0761
32680	35.5606	0.314638	0.110499	0.0126355	1.86053	180.088	4956.95	51.0761
32681	23.5892	0.346239	0.0761138	0.0114629	1.862	179.95	4956.95	51.0762
32682	0.863479	0.347912	0.00362652	0.0114089	1.86228	179.946	4956.95	51.0762
32683	0.61869	0.33825	0.00265939	0.011742	1.86219	179.981	4956.95	51.0762
32684	0.598668	0.329348	0.00257955	0.0120665	1.8621	180.016	4956.95	51.0763
32685	0.459118	0.320347	0.00201433	0.0124128	1.862	180.05	4956.95	51.0763
32686	0.521571	0.312968	0.00226914	0.0127116	1.86195	180.077	4956.95	51.0763
32687	0.45841	0.305029	0.00201203	0.0130496	1.86184	180.11	4956.95	51.0764
32688	0.338898	0.297222	0.00151772	0.0133996	1.86172	180.143	4956.94	51.0764
32689	0.293133	0.28958	0.00132543	0.0137605	1.8616	180.175	4956.94	51.0764
32690	0.270837	0.282271	0.00123108	0.0141239	1.86147	180.206	4956.94	51.0765
32691	0.260554	0.275337	0.00118747	0.0144868	1.86134	180.236	4956.94	51.0765
32692	0.250825	0.26877	0.00114609	0.0148478	1.86121	180.266	4956.94	51.0765
32693	0.240038	0.262533	0.00110004	0.0152076	1.86107	180.295	4956.94	51.0766
32694	0.229503	0.256605	0.00105492	0.0155658	1.86093	180.324	4956.94	51.0766
32695	0.222082	0.250971	0.00102308	0.0159221	1.86078	180.351	4956.94	51.0766
32696	0.217575	0.245627	0.00100375	0.0162753	1.86063	180.378	4956.93	51.0767
32697	0.212894	0.240555	0.00098363	0.016625	1.86047	180.405	4956.93	51.0767
32698	0.210665	0.235738	0.000974096	0.0169712	1.86032	180.43	4956.93	51.0767
32699	0.209364	0.231168	0.000968569	0.0173131	1.86015	180.455	4956.93	51.0767
32700	0.206008	0.226826	0.000954128	0.0176508	1.85999	180.48	4956.93	51.0768
32701	0.20072	0.222686	0.000931267	0.0179851	1.85982	180.503	4956.93	51.0768
32702	0.190665	0.218719	0.000887578	0.0183172	1.85965	180.526	4956.93	51.0768
32703	0.182221	0.214914	0.000850776	0.0186474	1.85947	180.549	4956.93	51.0769
32704	0.176259	0.211268	0.000824737	0.0189749	1.85929	180.571	4956.92	51.0769
32705	0.17123	0.207779	0.000802737	0.0192991	1.85911	180.592	4956.92	51.0769
32706	0.167033	0.204439	0.000784348	0.0196198	1.85892	180.613	4956.92	51.077
32707	0.163209	0.201241	0.000767569	0.0199368	1.85873	180.633	4956.92	51.077
32708	0.159706	0.198179	0.000752173	0.0202499	1.85854	180.653	4956.92	51.077
32709	0.156527	0.195245	0.000738185	0.0205591	1.85834	180.672	4956.92	51.077
32710	0.15381	0.192433	0.000726221	0.0208642	1.85814	180.691	4956.92	51.0771
32711	0.151452	0.189736	0.000715829	0.0211653	1.85794	180.709	4956.92	51.0771
32712	0.149637	0.187149	0.000707831	0.0214623	1.85773	180.727	4956.91	51.0771
32713	0.14771	0.184666	0.000699329	0.021755	1.85752	180.744	4956.91	51.0772
32714	0.145821	0.182282	0.000690985	0.0220436	1.85731	180.761	4956.91	51.0772
32715	0.144123	0.179991	0.00068348	0.0223279	1.8571	180.777	4956.91	51.0772
32716	0.142511	0.177789	0.000676349	0.0226081	1.85688	180.793	4956.91	51.0773
32717	0.141008	0.175672	0.000669698	0.022884	1.85666	180.808	4956.91	51.0773
32718	0.139592	0.173635	0.00066343	0.0231558	1.85644	180.823	4956.91	51.0773
32719	0.153581	0.171703	0.000725658	0.0234194	1.85621	180.837	4956.91	51.0773
32720	0.226202	0.170017	0.00104317	0.0236544	1.85598	180.851	4956.9	51.0774
32721	0.606114	0.169364	0.00262019	0.0237478	1.85576	180.864	4956.9	51.0774
32722	0.557567	0.169178	0.00242409	0.0237759	1.85555	180.875	4956.9	51.0774
32723	0.391292	0.168465	0.0017419	0.0238785	1.85534	180.886	4956.9	51.0775
32724	0.403417	0.167567	0.00179236	0.0240084	1.85511	180.898	4956.9	51.0775
32725	0.365036	0.166817	0.00163262	0.0241182	1.85489	180.91	4956.9	51.0775
32726	0.218248	0.165674	0.00100907	0.0242864	1.85466	180.921	4956.9	51.0776
32727	0.165947	0.164276	0.000780622	0.0244948	1.85443	180.933	4956.9	51.0776
32728	0.147927	0.16283	0.000700871	0.024714	1.85419	180.945	4956.9	51.0776
32729	0.140395	0.161389	0.000667367	0.0249362	1.85395	180.956	4956.89	51.0776
32730	0.136955	0.159971	0.000652039	0.0251586	1.8537	180.967	4956.89	51.0777
32731	0.135405	0.158583	0.000645136	0.02538	1.85346	180.978	4956.89	51.0777
32732	0.134776	0.157228	0.00064235	0.0255996	1.85321	180.988	4956.89	51.0777
32733	0.134696	0.155908	0.000642017	0.0258172	1.85296	180.998	4956.89	51.0778
32734	0.134996	0.154623	0.00064338	0.0260324	1.8527	181.008	4956.89	51.0778
32735	0.135576	0.153372	0.000645998	0.0262452	1.85245	181.017	4956.89	51.0778
32736	0.136332	0.152155	0.000649399	0.0264553	1.85219	181.026	4956.89	51.0779
32737	0.137225	0.150972	0.000653411	0.0266627	1.85193	181.035	4956.88	51.0779
32738	0.138274	0.149822	0.000658117	0.0268673	1.85167	181.044	4956.88	51.0779
32739	0.13954	0.148704	0.00066379	0.027069	1.85141	181.052	4956.88	51.0779
32740	0.141039	0.147617	0.0006705	0.0272679	1.85114	181.06	4956.88	51.078
32741	0.142744	0.14656	0.000678118	0.0274638	1.85088	181.068	4956.88	51.078
32742	0.144669	0.145534	0.000686715	0.0276567	1.85061	181.075	4956.88	51.078
32743	0.147046	0.144537	0.000697314	0.0278466	1.85034	181.082	4956.88	51.0781
32744	0.150204	0.143568	0.000711371	0.0280334	1.85006	181.089	4956.88	51.0781
32745	0.15401	0.142627	0.000728279	0.0282169	1.84979	181.096	4956.88	51.0781
32746	0.382452	0.141953	0.00170659	0.0283493	1.84952	181.102	4956.87	51.0781
32747	85.2873	0.148783	0.244174	0.0270172	1.84999	181.026	4956.87	51.0782
32748	50.7904	0.171292	0.153177	0.0234087	1.85152	180.843	4956.87	51.0782
32749	10.0963	0.188885	0.0352669	0.0211934	1.85256	180.721	4956.87	51.0782
32750	0.576916	0.188654	0.00250029	0.0212208	1.85244	180.728	4956.87	51.0783
32751	0.430024	0.186854	0.00190086	0.0214289	1.85226	180.744	4956.87	51.0783
32752	0.597825	0.185132	0.00258503	0.0216319	1.85206	180.759	4956.87	51.0783
32753	0.33699	0.183102	0.00151391	0.0218752	1.85186	180.774	4956.87	51.0784
32754	0.391098	0.180974	0.00174003	0.0221359	1.85166	180.789	4956.86	51.0784
32755	1.79564	0.180137	0.00718673	0.0222417	1.85146	180.803	4956.86	51.0784
32756	2.84123	0.186183	0.0109889	0.021519	1.85137	180.805	4956.86	51.0785
32757	5.22148	0.19379	0.0192583	0.0206663	1.85156	180.778	4956.86	51.0785
32758	69.1069	0.201708	0.201843	0.0198435	1.85191	180.735	4956.86	51.0785
32759	45.1086	0.236143	0.13736	0.0169064	1.8537	180.539	4956.86	51.0785
32760	27.3189	0.259982	0.0872079	0.0153322	1.85489	180.417	4956.86	51.0786
32761	21.4796	0.276358	0.0700595	0.0144068	1.85586	180.322	4956.86	51.0786
32762	3.66648	0.282614	0.0138677	0.0140843	1.85622	180.296	4956.85	51.0786
32763	2.61515	0.281488	0.0101519	0.0141454	1.85618	180.315	4956.85	51.0787
32764	45.3589	0.299392	0.1378	0.0132927	1.85673	180.27	4956.85	51.0787
32765	56.8143	0.331686	0.168629	0.0119821	1.85792	180.157	4956.85	51.0787
32766	119.888	0.360768	0.328348	0.0110035	1.85902	180.06	4956.85	51.0788
32767	14.5478	0.376003	0.0490421	0.0105549	1.85953	180.029	4956.85	51.0788
32768	17.1733	0.385174	0.0570401	0.010301	1.86005	179.998	4956.85	51.0788
32769	16.4624	0.388262	0.0548825	0.0102195	1.86038	179.99	4956.85	51.0789
32770	1.99504	0.395957	0.00788892	0.0100184	1.86091	179.959	4956.84	51.0789
32771	1.48476	0.38769	0.0060009	0.0102379	1.86087	179.99	4956.84	51.0789
32772	3.40999	0.384532	0.0129499	0.0103236	1.86112	179.991	4956.84	51.079
32773	21.2656	0.375712	0.0693	0.0105716	1.8611	180.019	4956.84	51.079
32774	0.922429	0.366943	0.00385816	0.01083	1.86106	180.049	4956.84	51.079
32775	89.4737	0.366078	0.253049	0.0108539	1.86148	180.027	4956.84	51.0791
